Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,Rating,Review,Category,Size,Type,Price,Content Rating,Genres,Android Ver
1,0.0,0.0,4.3,favorites lists work anymore thought saw reviews said thing,26,15.0,0,0.0,4,91,16
2,0.4718749999999999,0.65,4.3,love vintage items also find bizarre unique items love wide variety things great place shop gifts great ideas,26,15.0,0,0.0,4,91,16
2,0.5,0.6,4.3,every occasion hit website birthdays baby showers name site love giving gifts,26,15.0,0,0.0,4,91,16
0,-0.2571428571428571,0.4785714285714285,4.3,works wants sick message uh oh problem try going fix still work,26,15.0,0,0.0,4,91,16
2,0.2333333333333333,0.5994047619047619,4.3,simple easy find precious orders sellers esty honorable really go extra mile,26,15.0,0,0.0,4,91,16
2,0.1611111111111111,0.4388888888888889,4.3,please please shopping etsy check reviews sitejabber send exact item never buy etsy really important thing let upload pictures less five stars reviews returned item return money answer massages lost,26,15.0,0,0.0,4,91,16
2,0.5,0.6,4.3,love,26,15.0,0,0.0,4,91,16
2,0.0654761904761904,0.4919413919413919,4.3,last update lightning quick opening item pictures favourites etc refuses open keeps saying problem frustrating despite cleaning cache phone things slow please update bugs otherwise wonderful app regular user,26,15.0,0,0.0,4,91,16
0,-0.45,0.55,4.3,delete items sold years ago still cluttering pages useless photos etsy contact system users get touch mother etsy frustrating dozens use like amazon ebay,26,15.0,0,0.0,4,91,16
1,0.0,1.0,4.3,would allow pick username register finally let pick ca change username bunch,26,15.0,0,0.0,4,91,16
2,0.3770833333333333,0.5708333333333333,4.3,love app easy work good deals everything including slime usually get pricy,26,15.0,0,0.0,4,91,16
0,-0.16,0.61,4.3,generally great annoying glitch zoom photo ca move around image try scrolls next one unless move tiny amount time annoying buy gemstones need look closely images,26,15.0,0,0.0,4,91,16
0,-0.1999999999999999,0.6666666666666666,4.3,worst ever ca give feedback says account confirmed tried getting confirmation mail multiple times get dont ever ever,26,15.0,0,0.0,4,91,16
2,0.359375,0.6166666666666666,4.3,absolutely love etsy member shopping awhile love different types shops shops world never bad experience ever,26,15.0,0,0.0,4,91,16
0,-0.5,0.2,4.3,could even change currency useless,26,15.0,0,0.0,4,91,16
2,0.5,0.6,4.3,love united states button pick price find want worry waiting months arrive,26,15.0,0,0.0,4,91,16
1,0.0,0.0,4.3,ordered dress july still waiting receive order friends may solution please,26,15.0,0,0.0,4,91,16
2,0.6666666666666666,0.3666666666666667,4.3,fun buy best ever good stuff,26,15.0,0,0.0,4,91,16
2,0.6,1.0,4.3,option delete debit card info make purchase nice try etsy,26,15.0,0,0.0,4,91,16
2,1.0,0.6000000000000001,4.3,man tried yet hope good using slime ideas,26,15.0,0,0.0,4,91,16
2,0.8,0.75,4.3,great work lebanon,26,15.0,0,0.0,4,91,16
2,0.25,0.3,4.3,use protective seller watch,26,15.0,0,0.0,4,91,16
2,0.5,0.6,4.3,love shop slime stuff,26,15.0,0,0.0,4,91,16
2,0.5,0.5766666666666667,4.3,love perfect browsing artists stores collections fluid feel,26,15.0,0,0.0,4,91,16
1,0.0,0.0,4.3,video artist thought,26,15.0,0,0.0,4,91,16
2,0.45,0.45,4.3,many functions available,26,15.0,0,0.0,4,91,16
2,0.5,0.6,4.3,love like sell etsy like etsy monthly fee program,26,15.0,0,0.0,4,91,16
2,0.625,0.55,4.3,great app many great crafts thanks,26,15.0,0,0.0,4,91,16
2,0.7,0.6000000000000001,4.3,good,26,15.0,0,0.0,4,91,16
2,0.6000000000000001,0.9,4.3,think amazing,26,15.0,0,0.0,4,91,16
2,1.0,0.75,4.3,great,26,15.0,0,0.0,4,91,16
2,0.0499999999999999,0.9166666666666666,4.3,purchased two instant prints button gives option possible would also nice customer requests answered support team happy,26,15.0,0,0.0,4,91,16
0,-0.0583333333333333,0.6666666666666666,4.3,longer let put items different lists every time try tells uh oh lists unavailable says matter many times refresh page fix annoying update issue yet resolved still ca app,26,15.0,0,0.0,4,91,16
2,0.35,0.45625,4.3,really bummed favorites list work anymore liked able sort things way want says problem every time try even updated reinstalling hope bug fixed soon using etsy years,26,15.0,0,0.0,4,91,16
2,0.6,0.7444444444444445,4.3,need fix asap longer reply messages bring reply box start typing keyboard crashes sure communicate anyone please fix give stars good except message part,26,15.0,0,0.0,4,91,16
2,0.2,0.3,4.3,would wonderful favorites lists would actually show try view constant problem last several months even updating time,26,15.0,0,0.0,4,91,16
2,0.3793981481481481,0.5407407407407407,4.3,absolutely love etsy commissioned first second fursuits bought many wonderful items without ever scammed quality amazing easy organized well suggestion dark theme like lot personally,26,15.0,0,0.0,4,91,16
2,0.1,0.275,4.3,got ripped ordered shirt never received tried contact etsy help told responsible party sender sending order ripped site scam scam scam scam,26,15.0,0,0.0,4,91,16
2,0.5,0.6,4.3,jus like compact get notifications order ships seller contacted love order,26,15.0,0,0.0,4,91,16
1,0.0,0.0,4.3,favorites lists work anymore thought saw reviews said thing,26,15.0,0,0.0,4,91,16
2,0.4718749999999999,0.65,4.3,love vintage items also find bizarre unique items love wide variety things great place shop gifts great ideas,26,15.0,0,0.0,4,91,16
2,0.5,0.6,4.3,every occasion hit website birthdays baby showers name site love giving gifts,26,15.0,0,0.0,4,91,16
0,-0.2571428571428571,0.4785714285714285,4.3,works wants sick message uh oh problem try going fix still work,26,15.0,0,0.0,4,91,16
2,0.2333333333333333,0.5994047619047619,4.3,simple easy find precious orders sellers esty honorable really go extra mile,26,15.0,0,0.0,4,91,16
2,0.7,0.6000000000000001,4.2,works sharing good communicating realtor however ca remove homes saved list,18,15.0,0,0.0,1,64,23
1,0.0,0.0,4.2,stranger texting,18,15.0,0,0.0,1,64,23
2,0.5416666666666666,0.5750000000000001,4.2,better zillow trulia love able collaborate people family homes along dedicated agent makes things easier,18,15.0,0,0.0,1,64,23
2,0.1111111111111111,0.3888888888888888,4.2,many homes longer market show house pending sale unlike home scouting realtor previously definitely step housing apps,18,15.0,0,0.0,1,64,23
2,0.25,0.35,4.2,like love look human,18,15.0,0,0.0,1,64,23
2,0.29,0.6799999999999999,4.2,great couples searching fiancee always phones time searching would send properties cars back forth often spotting place used team feature sync pain went away crash weird twist crash handler screen would pop would continue normal like score card would even valuable could customise draw search works perfectly,18,15.0,0,0.0,1,64,23
2,0.5859375,0.4,4.2,love app much data others work husband family share like,18,15.0,0,0.0,1,64,23
2,0.5,0.625,4.2,great app found home app definitely recommend,18,15.0,0,0.0,1,64,23
2,0.3222222222222222,0.6944444444444445,4.2,working working great yesterday clicking home info displayed house main picture home shows,18,15.0,0,0.0,1,64,23
2,0.3666666666666667,0.4166666666666667,4.2,found house easy helped find house wanted extremely useful,18,15.0,0,0.0,1,64,23
2,0.0454545454545454,0.6848484848484849,4.2,love new design unfortunately keeps crashing,18,15.0,0,0.0,1,64,23
0,-0.5,0.4,4.2,available areas deserve zero stars,18,15.0,0,0.0,1,64,23
0,-0.5,0.8194444444444444,4.2,phone number password known went ahead put phone realtor called within hour pm sure software disappointed said would phone,18,15.0,0,0.0,1,64,23
2,0.2342329545454545,0.4234848484848484,4.2,better zillow zillow rarely updates local homes constantly updated making search much easier every time saw homes zillow already taken found new home local homes taken already,18,15.0,0,0.0,1,64,23
1,0.0,0.5,4.2,got called realtor could open,18,15.0,0,0.0,1,64,23
1,0.0,0.0,4.2,uninstalling doesnt work,18,15.0,0,0.0,1,64,23
1,0.0,0.0,4.2,installed see gon na stars,18,15.0,0,0.0,1,64,23
1,0.0,0.0,4.2,waist wo work town county,18,15.0,0,0.0,1,64,23
2,0.9,0.875,4.2,awesome app great way see homes sale mesa,18,15.0,0,0.0,1,64,23
2,0.5333333333333334,0.7041666666666667,4.2,great easy use accurate timely love,18,15.0,0,0.0,1,64,23
2,0.4933333333333333,0.7366666666666667,4.2,easy accurate great experience easy accurate,18,15.0,0,0.0,1,64,23
2,0.390625,0.3,4.2,register like app makes register get real local agent help love pigeon forge tn,18,15.0,0,0.0,1,64,23
0,-0.3625,0.5520833333333333,4.2,terrible waste first register view properties silly ask,18,15.0,0,0.0,1,64,23
1,0.0,0.0,4.2,hu yy,18,15.0,0,0.0,1,64,23
1,0.0,0.0,4.2,texas texas,18,15.0,0,0.0,1,64,23
2,0.8,0.75,4.2,property listed neighborhood showed immediately app worked great atlanta ga went vacation panama city beach fl,18,15.0,0,0.0,1,64,23
2,0.6166666666666667,0.7916666666666667,4.2,easy great looking home,18,15.0,0,0.0,1,64,23
2,1.0,0.6,4.2,fact love app genius,18,15.0,0,0.0,1,64,23
2,1.0,0.65,4.2,well organized excellent helpful agents simply best illinois,18,15.0,0,0.0,1,64,23
2,0.3458333333333333,0.3416666666666667,4.2,best real estate calgary criticisms really need access usb hitting back button main page close program reloads still gave stars compared garbage real estate best,18,15.0,0,0.0,1,64,23
2,0.05,0.2,4.2,accuracy blows away linked local realtor mls direct feed property info,18,15.0,0,0.0,1,64,23
2,0.384375,0.5875,4.2,great searching homes getting information fresh old information map function filters fantastic,18,15.0,0,0.0,1,64,23
2,0.7125,0.625,4.2,great app much better trulia zillow searching home,18,15.0,0,0.0,1,64,23
2,0.45,0.5083333333333333,4.2,awesome homes sale app accurate date local homes sale data available,18,15.0,0,0.0,1,64,23
2,0.7000000000000001,0.6916666666666667,4.2,great home search app way accurate zillow trulia,18,15.0,0,0.0,1,64,23
2,0.4777777777777778,0.6111111111111112,4.2,local homes awesome easy home search,18,15.0,0,0.0,1,64,23
2,0.8385416666666667,0.7916666666666667,4.2,great app thank showing us app made easy search mobile,18,15.0,0,0.0,1,64,23
2,0.7000000000000002,0.7111111111111111,4.2,great home search accurate information great,18,15.0,0,0.0,1,64,23
2,0.4625,0.75,4.2,great great extremely user friendly,18,15.0,0,0.0,1,64,23
2,0.5071428571428571,0.55,4.6,pretty good tracking even give much details however get best experience keep date option menses issues would nice like fibroids cyst etc even yet gives advice based log great tracking overall health,15,28.0,0,0.0,4,59,16
2,0.20625,0.65,4.6,best friend extremely helpful able talk somebody know actually going body chat groups amazing question stupid question comes body runs amazing,15,28.0,0,0.0,4,59,16
2,0.98828125,0.4625,4.6,godsend best part able interact ask women questions ask advice stuff stars way,15,28.0,0,0.0,4,59,16
1,0.0,0.0,4.6,everytime try add birthday resets august third,15,28.0,0,0.0,4,59,16
2,0.5946969696969697,0.6151515151515151,4.6,best women informative helpful supportive body positively,15,28.0,0,0.0,4,59,16
2,0.6,0.6000000000000001,4.6,good love,15,28.0,0,0.0,4,59,16
2,0.3916666666666666,0.575,4.6,super easy fun love,15,28.0,0,0.0,4,59,16
2,0.6125,0.75,4.6,absolutely love app keeps track everything community amazing,15,28.0,0,0.0,4,59,16
2,0.5625,0.775,4.6,love app community helpful supportive many groups topics helpful advice,15,28.0,0,0.0,4,59,16
2,0.2,0.2,4.6,wear notification really app nothing done,15,28.0,0,0.0,4,59,16
1,0.0,0.0,4.6,using eve two years signed google account pinpoint day cycle start mood syptoms two weeks prior ut begin learned since added eve app lifestyle,15,28.0,0,0.0,4,59,16
2,0.3833333333333333,0.6690476190476191,4.6,love far easy understand amazing community full women ask questions love thank much,15,28.0,0,0.0,4,59,16
2,0.4673611111111111,0.5444444444444444,4.6,love easy fun makes tracking menses breeze,15,28.0,0,0.0,4,59,16
2,0.5511111111111112,0.6911111111111111,4.6,accurate helpful advice great tracking trying get pregnant,15,28.0,0,0.0,4,59,16
2,0.4444444444444445,0.688888888888889,4.6,easy use accurate love community,15,28.0,0,0.0,4,59,16
2,0.7,0.6000000000000001,4.6,really good tbh,15,28.0,0,0.0,4,59,16
2,1.0,0.3,4.6,best play store content,15,28.0,0,0.0,4,59,16
2,0.2,0.3,4.6,helpful,15,28.0,0,0.0,4,59,16
2,1.0,1.0,4.6,perfect usefulness refers feminine titles,15,28.0,0,0.0,4,59,16
2,0.4566666666666666,0.775,4.6,easy full helpful info,15,28.0,0,0.0,4,59,16
2,1.0,0.3,4.6,accuracy best helpful,15,28.0,0,0.0,4,59,16
2,0.6,0.3,4.6,helpful best period tracker etcetera,15,28.0,0,0.0,4,59,16
2,0.5,0.6,4.6,love using,15,28.0,0,0.0,4,59,16
2,0.39,0.0,4.6,useful,15,28.0,0,0.0,4,59,16
2,0.4000000000000001,0.65,4.6,great app recommend everyone period tracking app free talk woman similar problems issues,15,28.0,0,0.0,4,59,16
2,0.375,0.4499999999999999,4.6,love love tells period might ovulating plus love feed back stories,15,28.0,0,0.0,4,59,16
2,0.295,0.45,4.8,would great get bank beta seems like walmart backing thing able pull see much paycheck early,12,21.0,0,0.0,1,57,23
1,0.0,0.0,4.8,created account put info asked says oh error occurred,12,21.0,0,0.0,1,57,23
0,-0.25,0.6166666666666667,4.8,stay connected bank constantly refresh connection even amount account wrong may even fault proven otherwise going assume,12,21.0,0,0.0,1,57,23
1,0.0,0.0,4.8,got point sign employer theres spot sign,12,21.0,0,0.0,1,57,23
2,0.3,0.0,4.8,success even link let sign workplace ughhhhh sooo moodd,12,21.0,0,0.0,1,57,23
2,0.8,0.75,4.8,gets every time used helpful customer great needed,12,21.0,0,0.0,1,57,23
2,0.1999999999999999,0.8666666666666667,4.8,love far especially instapay,12,21.0,0,0.0,1,57,23
1,0.0,0.7,4.8,never updates wrong amount ok,12,21.0,0,0.0,1,57,23
2,0.8,0.75,4.8,great got money need,12,21.0,0,0.0,1,57,23
2,0.4,0.875,4.8,great app especially work walmart,12,21.0,0,0.0,1,57,23
1,0.0,0.0,4.8,started using,12,21.0,0,0.0,1,57,23
2,0.5,0.6,4.8,love helps keep money track,12,21.0,0,0.0,1,57,23
2,0.2299999999999999,0.2699999999999999,4.8,useful highly recommend,12,21.0,0,0.0,1,57,23
2,0.7,0.6000000000000001,4.8,good,12,21.0,0,0.0,1,57,23
2,0.1159259259259259,0.4803703703703703,4.2,first time rate app really rate want rate actually thing makes speak using since ago nice app keep good work impossible rate beacause im highly demanded person definitely something missing find,6,2.7,0,0.0,1,34,5
2,0.4141666666666666,0.63125,4.2,best replacement stock app plus points easy fantastic ui full featured packed competitive dialer would price tag zero minus points prompts donation fair enough one mind using free contact list filtered pulls synced contacts,6,2.7,0,0.0,1,34,5
2,0.1583333333333333,0.5583333333333333,4.2,hi good searching contacts made easy steps go search contacts please make short unable buy rupay debit card hence suggest,6,2.7,0,0.0,1,34,5
2,1.0,0.3,4.2,best non stock android dialer indeed hello developer wondering make contact default stock dialer like drupe contact phone dialer caller id app,6,2.7,0,0.0,1,34,5
2,0.1666666666666666,0.3809523809523809,4.2,although decent app issues contacts show compared stock missed calls call count icon present support response week trying many steps make simple contact call yes paid app,6,2.7,0,0.0,1,34,5
0,-0.0833333333333333,0.2972222222222222,4.2,really like app using reason started notification regarding cut statisbar want clear hours later comes back grrrrr annoying,6,2.7,0,0.0,1,34,5
2,0.1285714285714285,0.4938775510204082,4.2,looking simple useful dialer without ads finally found good stock dialer really slow fast recently open dialer contact number appear need wait sometimes give fix,6,2.7,0,0.0,1,34,5
2,0.175,0.3083333333333333,4.2,using last years really good app last days see permanent notification touch open app checked setting gt shortcut status bar confirm nothing selected still notification going away,6,2.7,0,0.0,1,34,5
0,-0.075,0.6125,4.2,someone explain forced permanent shortcut notifications installing imply dialer hence probably used app need clutter notifications panel suddenly going forget desktop drawer incredibly stupid taken great made shyt uninstalling reason,6,2.7,0,0.0,1,34,5
2,0.1573717948717948,0.5601648351648352,4.2,used exdialer briefly years ago samsung galaxy still favorite phone format mostly moto plus hardly favorite exdialer improvement lenovo stock dialer mandatory giant portraits expected much better little better troubles making receiving calls basic capability necessary less support olden days prowl simple phone system app time,6,2.7,0,0.0,1,34,5
0,-0.2708333333333333,0.7083333333333334,4.2,horrible nothing ads ca even get damn dialer without wading numerous ads ridiculous need make call wade ads first banner ads would acceptable rating seems suspicious uninstalling,6,2.7,0,0.0,1,34,5
1,0.0,0.2833333333333333,4.2,like till last update problem display turning exdialer contact appear first like start app automatically open phone display,6,2.7,0,0.0,1,34,5
2,0.2472222222222222,0.425,4.2,really like issue ca remove tap dialer notification screen need alert quick access strip icons bottom menu like phones redundant way stop alert would really appreciative give full star rating thanks,6,2.7,0,0.0,1,34,5
2,0.4681818181818182,0.6022727272727273,4.2,call log differentiate rejected cancelled calls could improve lot contacts usability groups developer respond emails care bugs new improvements used great abandoned,6,2.7,0,0.0,1,34,5
2,1.0,0.3,4.2,best dialer found seems take things hands merging contacts merged ca unmerged seems also stock dialer pops calls otherwise stars,6,2.7,0,0.0,1,34,5
2,0.1138888888888888,0.3373015873015874,4.2,help hi big fan elegant simple theme problem dial phone delaying process goes stock dialer theme lg happen previously mt moto x phone tell stay exdialer eleant theme like old phone thanks,6,2.7,0,0.0,1,34,5
0,-0.075,0.575,4.2,used years pro license support find theming features invaluable white theme default dialers insist using incompatible real users needs eye care fault report way add numbers block swap stock dialer blocking tedious block additions day please consider adding number blocking,6,2.7,0,0.0,1,34,5
2,0.059090909090909,0.5636363636363636,4.2,used love new nougat phone lost choice contacts display enabled select sim phone outlook account select google account force google account contacts pissed paid longer suits fixed angry star rating also get rid notification shortcut setting kill work shabby,6,2.7,0,0.0,1,34,5
2,1.0,0.3,4.2,best dialler lots customisation glitch opinion cancel button reach even made dial pad settings handed please rectify issue,6,2.7,0,0.0,1,34,5
2,0.8,0.75,4.2,great however could add prefix kosovo go call log recognise registered contact even though registered phone book thx,6,2.7,0,0.0,1,34,5
2,0.0444444444444444,0.5833333333333334,4.2,used every day every phone switched huawei plus rejected calls wont show call log make impossible redial later contacted support twice reply pitty great support,6,2.7,0,0.0,1,34,5
2,0.2857142857142857,0.6571428571428571,4.2,far best phone dialer contacts tried many using one got stuck earlier using free version time purchased one wish urgent requirement viewing list calls contact please provide copy number option context menu one suggestion improvement please provide statistics section could see total calls date range total minutes etc,6,2.7,0,0.0,1,34,5
2,0.5,0.3333333333333333,4.2,used love app two big problems delete missed call notification opened missed call incoming call rejected display call history please fix cause best dialer store two problems makes unusable thank,6,2.7,0,0.0,1,34,5
2,0.121875,0.5989583333333334,4.2,even active development favourite dialer far missing important features dual sim support contextual action bar many dialer offer dual sim support hardly say supported android workaround like waiting come gladly give money reduced stars,6,2.7,0,0.0,1,34,5
2,0.0625,0.5,4.2,one major drawback rejected calls appear call log otherwise deserves stars,6,2.7,0,0.0,1,34,5
2,0.55,0.6,4.2,problem premium reject call find call logs perfect old xperia z,6,2.7,0,0.0,1,34,5
2,0.91,0.7800000000000001,4.2,good app thank finding way get touch team one query miss call find badge alert please advise,6,2.7,0,0.0,1,34,5
0,-0.1055555555555555,0.854320987654321,4.2,lot skins pretty nice choose purchase sure hope deal annoying ads every turn especially changing skins importantly least ugly pathetic hideous stock dialer,6,2.7,0,0.0,1,34,5
1,0.0,0.0,4.2,reason stopped purchasing apps buy support developers stop improving product contacts jumble,6,2.7,0,0.0,1,34,5
1,0.0,0.0,4.1,show saved list hotels could also indicate price changes daily basis,30,14.0,0,0.0,1,104,23
1,0.0,0.0,4.1,would take valid phone number,30,14.0,0,0.0,1,104,23
2,1.0,0.6,4.1,expedia puts travel palm hands love expedia,30,14.0,0,0.0,1,104,23
2,0.5,0.6,4.1,love fact everything app,30,14.0,0,0.0,1,104,23
2,0.4333333333333333,0.8333333333333334,4.1,easy booking hotels flights,30,14.0,0,0.0,1,104,23
2,0.2133333333333333,0.5747619047619048,4.1,great keep handy referred multiple times complicated vacation helped keep air travel car rental multiple hotel booking entertainment order easy access google maps highly recommended,30,14.0,0,0.0,1,104,23
0,-0.1666666666666666,0.5,4.1,log back cell phone every time want go app ridiculous settings phone,30,14.0,0,0.0,1,104,23
0,-0.0607142857142857,0.3107142857142856,4.1,randomly makes bookings canadian american expedia makes sets phone calls need make screw obviously two talk job steal money got bookings fight months get money back completely lied phone said would refunded issue resolved contacting hotel directly,30,14.0,0,0.0,1,104,23
0,-0.0034722222222222,0.3875,4.1,searching specific hotels fine search tool useless searched place zoomed map little clicked search area moved twenty miles north pointless many search would one,30,14.0,0,0.0,1,104,23
1,0.0,0.0,4.1,tried contact company give overseas mobile number miss flight notifications crew get gave trying email,30,14.0,0,0.0,1,104,23
0,-1.0,1.0,4.1,notification go away ca find annoying,30,14.0,0,0.0,1,104,23
2,0.8,0.75,4.1,great rates could give selection hotels area searching feel like getting nearby hotels search around great,30,14.0,0,0.0,1,104,23
0,-0.25,0.4875,4.1,issue lately needed room night midnight would let book room night please fix booking let book room night midnight,30,14.0,0,0.0,1,104,23
0,-0.0166666666666666,0.5666666666666667,4.1,used better tried finding old trips hotels ca also trying cruise option difficult navigate,30,14.0,0,0.0,1,104,23
1,0.0,0.7625,4.1,log despite able get via website keep getting told something gone wrong tell,30,14.0,0,0.0,1,104,23
2,0.0249999999999999,0.4708333333333333,4.1,need add number rooms clear pictures room hotels turkey fake pictures multiple rooms go expedia,30,14.0,0,0.0,1,104,23
0,-0.5,0.3,4.1,work well fails recognize itineraries ordered expedia account also buries cancellation policies,30,14.0,0,0.0,1,104,23
0,-0.6666666666666666,0.6666666666666666,4.1,worst ever ca get past robot disappointed,30,14.0,0,0.0,1,104,23
2,0.25,0.3916666666666666,4.1,results showed hotel sold clearly hotels available elsewhere rubbish,30,14.0,0,0.0,1,104,23
2,0.35,0.4,4.1,found much easier calling reserving rooms flights woeful app love convenience gives,30,14.0,0,0.0,1,104,23
0,-0.1571428571428571,0.7178571428571429,4.1,bit problem book transfer bundle package mobile site put right using afraid,30,14.0,0,0.0,1,104,23
0,-0.75,0.85,4.1,terrible searching flight hotel way expensive apps,30,14.0,0,0.0,1,104,23
0,-0.26,0.72,4.1,displays wrong info trip ticket prices wrong displays wrong info many people booked slow wifi crashes,30,14.0,0,0.0,1,104,23
0,-0.1071428571428571,0.3678571428571429,4.1,ca seem link trip despite logging right account ca add manually either useless,30,14.0,0,0.0,1,104,23
1,0.0,0.0,4.1,put itinerary show anything aunt book flight,30,14.0,0,0.0,1,104,23
2,0.3694444444444444,0.525,4.1,awesome layout super easy fiance getting married next week used plan whole trip including stuff get,30,14.0,0,0.0,1,104,23
2,0.7,0.6000000000000001,4.1,booking travel time good good luck customer service,30,14.0,0,0.0,1,104,23
2,0.5,0.5,4.1,try many time booking ticket put credit card number invalid try many card still dissapointed,30,14.0,0,0.0,1,104,23
2,1.0,1.0,4.1,exclusively expedia impressed day one,30,14.0,0,0.0,1,104,23
0,-0.5,0.2,4.1,pick time pick rental car bundled hotel useless,30,14.0,0,0.0,1,104,23
2,0.3,0.4416666666666666,4.1,cookies clear laptop almost always get better prices member pricing even expedia mention sites,30,14.0,0,0.0,1,104,23
0,-0.3,0.3999999999999999,4.1,slow filter work,30,14.0,0,0.0,1,104,23
2,0.65,0.625,4.1,expedia provided great avenue putting together trips absolutely enjoy booking hotels flights car rentals expedia,30,14.0,0,0.0,1,104,23
1,0.0,0.0,4.1,show saved list hotels could also indicate price changes daily basis,30,14.0,0,0.0,1,104,23
1,0.0,0.0,4.1,would take valid phone number,30,14.0,0,0.0,1,104,23
2,1.0,0.6,4.1,expedia puts travel palm hands love expedia,30,14.0,0,0.0,1,104,23
2,0.5,0.6,4.1,love fact everything app,30,14.0,0,0.0,1,104,23
2,0.44,0.7,4.1,nice direct handling situation,30,14.0,0,0.0,1,104,23
2,0.2138888888888888,0.4638888888888889,4.1,missing functionality ca book partial hotel stays prices higher sites hotels flight shame loyal user travel services many years wanted love app,30,14.0,0,0.0,1,104,23
0,-0.25,0.475,4.1,totally disconnected website linkage account coming itineraries totally useless even recognize itenary number entered manually,30,14.0,0,0.0,1,104,23
0,-0.1666666666666666,0.5,4.1,log back cell phone every time want go app ridiculous settings phone,30,14.0,0,0.0,1,104,23
2,0.0016666666666666,0.5083333333333333,4.1,map searches big winner rest rubbish get lost careful touching date numbers booking screen tries hard needs work,30,14.0,0,0.0,1,104,23
0,-0.0607142857142857,0.3107142857142856,4.1,randomly makes bookings canadian american expedia makes sets phone calls need make screw obviously two talk job steal money got bookings fight months get money back completely lied phone said would refunded issue resolved contacting hotel directly,30,14.0,0,0.0,1,104,23
0,-0.0034722222222222,0.3875,4.1,searching specific hotels fine search tool useless searched place zoomed map little clicked search area moved twenty miles north pointless many search would one,30,14.0,0,0.0,1,104,23
0,-1.0,1.0,4.1,notification go away ca find annoying,30,14.0,0,0.0,1,104,23
2,0.8,0.75,4.1,great rates could give selection hotels area searching feel like getting nearby hotels search around great,30,14.0,0,0.0,1,104,23
0,-0.25,0.4875,4.1,issue lately needed room night midnight would let book room night please fix booking let book room night midnight,30,14.0,0,0.0,1,104,23
0,-0.0166666666666666,0.5666666666666667,4.1,used better tried finding old trips hotels ca also trying cruise option difficult navigate,30,14.0,0,0.0,1,104,23
1,0.0,0.7625,4.1,log despite able get via website keep getting told something gone wrong tell,30,14.0,0,0.0,1,104,23
2,0.7166666666666667,0.5666666666666667,4.1,used travel always seemed point expedia best price adding hotel booking flight easy helpful trip planning,30,14.0,0,0.0,1,104,23
2,0.0249999999999999,0.4708333333333333,4.1,need add number rooms clear pictures room hotels turkey fake pictures multiple rooms go expedia,30,14.0,0,0.0,1,104,23
0,-0.5,0.3,4.1,work well fails recognize itineraries ordered expedia account also buries cancellation policies,30,14.0,0,0.0,1,104,23
0,-0.6666666666666666,0.6666666666666666,4.1,worst ever ca get past robot disappointed,30,14.0,0,0.0,1,104,23
2,0.25,0.3916666666666666,4.1,results showed hotel sold clearly hotels available elsewhere rubbish,30,14.0,0,0.0,1,104,23
2,0.35,0.4,4.1,found much easier calling reserving rooms flights woeful app love convenience gives,30,14.0,0,0.0,1,104,23
0,-0.1571428571428571,0.7178571428571429,4.1,bit problem book transfer bundle package mobile site put right using afraid,30,14.0,0,0.0,1,104,23
0,-0.26,0.72,4.1,displays wrong info trip ticket prices wrong displays wrong info many people booked slow wifi crashes,30,14.0,0,0.0,1,104,23
2,0.875,0.3999999999999999,4.1,best booking app always looking best rates love expedia points,30,14.0,0,0.0,1,104,23
0,-0.1071428571428571,0.3678571428571429,4.1,ca seem link trip despite logging right account ca add manually either useless,30,14.0,0,0.0,1,104,23
1,0.0,0.0,4.1,put itinerary show anything aunt book flight,30,14.0,0,0.0,1,104,23
2,0.7,0.6000000000000001,4.1,booking travel time good good luck customer service,30,14.0,0,0.0,1,104,23
2,0.5,0.5,4.1,try many time booking ticket put credit card number invalid try many card still dissapointed,30,14.0,0,0.0,1,104,23
2,1.0,1.0,4.1,exclusively expedia impressed day one,30,14.0,0,0.0,1,104,23
0,-0.5,0.2,4.1,pick time pick rental car bundled hotel useless,30,14.0,0,0.0,1,104,23
2,0.3,0.4416666666666666,4.1,cookies clear laptop almost always get better prices member pricing even expedia mention sites,30,14.0,0,0.0,1,104,23
0,-0.2,0.05,4.1,option missing fix issue,30,14.0,0,0.0,1,104,23
0,-0.3,0.3999999999999999,4.1,slow filter work,30,14.0,0,0.0,1,104,23
2,1.0,0.6,4.1,expedia puts travel palm hands love expedia,30,14.0,0,0.0,1,104,23
2,0.5,0.6,4.1,love fact everything app,30,14.0,0,0.0,1,104,23
2,0.44,0.7,4.1,nice direct handling situation,30,14.0,0,0.0,1,104,23
2,0.4333333333333333,0.8333333333333334,4.1,easy booking hotels flights,30,14.0,0,0.0,1,104,23
2,0.2133333333333333,0.5747619047619048,4.1,great keep handy referred multiple times complicated vacation helped keep air travel car rental multiple hotel booking entertainment order easy access google maps highly recommended,30,14.0,0,0.0,1,104,23
2,0.2138888888888888,0.4638888888888889,4.1,missing functionality ca book partial hotel stays prices higher sites hotels flight shame loyal user travel services many years wanted love app,30,14.0,0,0.0,1,104,23
0,-0.25,0.475,4.1,totally disconnected website linkage account coming itineraries totally useless even recognize itenary number entered manually,30,14.0,0,0.0,1,104,23
0,-0.1666666666666666,0.5,4.1,log back cell phone every time want go app ridiculous settings phone,30,14.0,0,0.0,1,104,23
